,Unnamed: 0,Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
1298,11729,31507,644.7589999999999,232.2807815827428,173.1442547534373,1.3415448402461734,0.6666070625127685,31766,200.28968604491536,0.8249201445253181,0.991846628470692,0.9524059301954552,0.8622740317996064,0.0073723547650599,0.002514011250621,0.7435165059159485,0.9974607321494044,DERMASON
1271,4847,76885,1059.3089999999995,417.9121901855012,236.54815692184928,1.7667108280347792,0.824389045905113,77779,312.87860648654606,0.8087709332660102,0.9885058949073656,0.861005961573733,0.7486706868915854,0.0054355490692007,0.0010533834738367,0.5605077974107185,0.990255194883441,CALI
146,8390,42982,784.328,294.3925643634855,186.6105509289939,1.5775772746928074,0.7734286474453411,43461,233.93670535383447,0.7132284614363468,0.988978624513932,0.8780132002051481,0.7946420313285957,0.0068492058155387,0.0016846361276677,0.6314559579540368,0.9961705692376652,SIRA
537,146,33824,656.3389999999999,220.753864836952,195.2815454499328,1.1304389481777728,0.4663275549513679,34079,207.52362362179915,0.7884382284382284,0.992517386073535,0.9866847311746488,0.9400679067389164,0.0065265451997679,0.0031441265542917,0.8837276692804881,0.9990001769370296,SEKER
427,9524,48551,830.6229999999999,314.2846765283203,197.56152246012107,1.5908192679156967,0.7777231771975793,49079,248.63035441481577,0.751749659358355,0.9892418345932068,0.8843010451734278,0.7910991944031722,0.0064732894590908,0.0015639705074574,0.6258379353853479,0.9955950462035904,SIRA
975,90,33013,652.684,223.78185388039773,188.02914232970517,1.1901445228527443,0.5422238229570202,33289,205.0206260119745,0.7897846889952153,0.9917089729340022,0.9738429464115214,0.9161628722655488,0.0067785979426407,0.0029458483762575,0.8393544085178604,0.9989530520298364,SEKER
1077,9572,48889,826.058,316.85991327796,197.60783045596008,1.6034785288965412,0.7817083710920726,49359,249.49430474974247,0.7567722361536795,0.9904779270244536,0.9003262965021228,0.787396241350599,0.0064812107688428,0.001536771355895,0.6199928408930508,0.9941452084415764,SIRA
1025,10559,26814,606.0550000000001,227.73145481201303,150.52852344591753,1.512879084965138,0.7503935136990393,27120,184.771873272229,0.7994633273703041,0.988716814159292,0.9173760377296594,0.8113585952575318,0.0084930056989637,0.002270348586766,0.6583027700982754,0.9959324924562948,DERMASON
958,13576,41732,793.483,268.54093357650834,198.30080817559096,1.3542099805197028,0.674321466125952,42417,230.50994052510575,0.7596475899228193,0.9838508145319094,0.8329209953958103,0.8583791582724672,0.0064348924944049,0.0021549525681747,0.7368147793565496,0.997801927999062,DERMASON
1254,1342,41323,763.4979999999999,264.0834418239405,199.9943150104732,1.320454742976625,0.6530499226417598,41984,229.37758763028947,0.7553926586721263,0.9842559070121952,0.8908116739680353,0.8685799686873636,0.0063907132063001,0.0022437182920522,0.7544311620049416,0.9961922061187916,SEKER
544,5696,44029,823.817,327.6936099978072,172.19761708392923,1.9030089704324369,0.8508037309978252,44653,236.76879844089356,0.7009201477330617,0.9860255749893624,0.815243202681653,0.7225310204934358,0.0074426766448887,0.0012512235315154,0.5220510755752856,0.9934678798436708,HOROZ
789,11051,29002,643.039,247.10405014928568,149.7897089465548,1.649673077590749,0.7953269421715088,29355,192.1626739937004,0.7989531680440771,0.9879747913473004,0.8813799875804964,0.7776589411529558,0.0085202417126158,0.0019221547844547,0.6047534287551366,0.997645449998044,DERMASON
1331,1132,39901,730.8290000000001,258.1497116155328,197.14903280385627,1.309414040455203,0.6455708558371213,40316,225.3963865603833,0.7693242070760629,0.9897063200714356,0.9387762624442132,0.8731227517157576,0.0064697554350901,0.0023193636553943,0.7623433395636965,0.9982230724722126,SEKER
934,10051,56985,924.718,367.3525331720456,199.4416048979047,1.8419052201274424,0.8397869417794943,57768,269.3613844943875,0.6578886605555427,0.9864457831325302,0.8374363224454536,0.7332503798693963,0.0064464777252267,0.0011495065113888,0.537656119578614,0.9903116132853136,SIRA
440,10404,25994,612.4979999999999,226.90055136876097,146.65248534010843,1.5471988138663015,0.7630585655170812,26369,181.9246787157966,0.7044444444444444,0.9857787553566688,0.870710193382473,0.8017815629726297,0.0087289586584889,0.0022251867279072,0.642853674722833,0.9946224430207604,DERMASON
113,8110,41714,773.739,298.36608762254644,179.41579382912073,1.6629867485730738,0.7990024998646557,42130,230.46022296501096,0.8201407730722347,0.9901258010918584,0.8755938956184285,0.7724075641483725,0.0071526606804081,0.0015704837899495,0.5966134451536222,0.9921602533110022,SIRA
381,3961,61876,954.989,376.59055175914455,209.70230924149357,1.7958340712665313,0.8306168820084071,62369,280.68304200651835,0.8013884032067969,0.9920954320255256,0.8525804235033292,0.7453268296174206,0.0060862135845747,0.0011585478383725,0.5555120829475554,0.9976075255574596,CALI
592,2663,69112,1103.241,396.14079826283785,223.26823986239393,1.7742819064054511,0.8260421840817173,70526,296.6414189147169,0.6755816226783968,0.9799506564954767,0.7135469243511503,0.7488282454509937,0.0057318670891138,0.0011117438708528,0.5607437411852136,0.9949174741150258,BARBUNYA
250,11428,30414,661.067,257.3362290161713,150.77790749544852,1.7067237056857243,0.8103704051413845,30745,196.7849270487332,0.7992746767581205,0.9892340217921614,0.874565718185374,0.7646996608330925,0.0084611109691645,0.0017847226853982,0.5847655712782466,0.9980332627694388,DERMASON
321,4362,70350,1008.987,399.4792388519846,226.18991534489123,1.7661231193391809,0.8242596905792495,70996,299.28648812153,0.7121166109930155,0.9909008958251168,0.8683660271508556,0.7491915949915533,0.0056784539993174,0.0011035231811718,0.5612880460059875,0.9913037946598884,CALI
879,1721,44782,765.251,272.73144845975406,209.39883502725212,1.302449693305407,0.6407088035850526,45136,238.78486822311427,0.7491886104326295,0.9921570365118751,0.9609605034791896,0.8755311115445157,0.0060902025023392,0.0022074853426375,0.7665547272823753,0.9983989694507396,SEKER
1117,2235,59802,1015.517,375.26400850397334,206.2712910954468,1.8192740565643208,0.8353820174550283,61962,275.93889043455295,0.6653612078461042,0.9651399244698364,0.728704038952086,0.7353193596545811,0.0062751079981267,0.0011316313456551,0.540694560682823,0.9836715867757028,BARBUNYA
1165,9274,47021,813.3809999999999,306.42356332005704,195.57625069005172,1.5667728685814497,0.7698253424388398,47446,244.68141865084908,0.7582075593395253,0.991042448256966,0.8931279453189853,0.7985071905037578,0.00651673854916,0.0016342759337894,0.6376137332862046,0.9989958979477542,SIRA
679,10973,28640,621.6969999999999,223.64818139668697,163.2321504825332,1.3701233533685424,0.6835952716243433,28927,190.95963071082605,0.7394020756957712,0.990078473398555,0.931162192630788,0.8538394075832841,0.0078089448811692,0.0025602177281409,0.7290417339421738,0.9988771052544676,DERMASON
362,10109,22748,554.7470000000001,204.26642710270963,142.1328541809767,1.4371513769970363,0.7182153164777175,23002,170.18711221369108,0.7914274779946422,0.9889574819580906,0.9288875863295052,0.8331624272652367,0.0089795334580055,0.002669022542773,0.6941596302065007,0.997612468407026,DERMASON
653,5685,43871,814.5949999999999,328.48325157859387,170.89771767060282,1.922104379484632,0.8540060290023554,44373,236.34358901200667,0.6435056839017235,0.9886868140535912,0.8308142134838066,0.7194996636090544,0.0074874803760706,0.0012377639816894,0.5176797659335425,0.9950345452714412,HOROZ
1040,7646,38496,727.03,268.630201097971,182.6817648121934,1.4704817493641864,0.7331664391923516,38871,221.3924784497541,0.8011988011988012,0.9903527051014896,0.9152101036687856,0.8241533436853251,0.0069781328215391,0.0019858712756698,0.6792287339077016,0.9987934568550184,SIRA
403,901,38631,710.756,236.00332477960927,208.60357062264544,1.131348442767208,0.4676740887735799,39019,221.78033468426383,0.786541789677288,0.9900561265024732,0.960958749343769,0.9397339418475248,0.0061091694437008,0.0029388781943776,0.883099881460287,0.9990936756980018,SEKER
1024,7883,40485,764.309,288.2349681720853,180.6038737551428,1.595951195171292,0.779352625632663,41179,227.03987087866983,0.7010025453223209,0.9831467495568128,0.8708955279855025,0.7876902386913718,0.0071195496646186,0.0016906516823621,0.6204559121296702,0.9902173545144416,SIRA
617,12475,34509,695.555,270.4299670830341,163.12320207780425,1.6578264994703094,0.7975904007057336,34931,209.61446383602856,0.7978221667360245,0.9879190403939194,0.8963534301081693,0.7751155173260349,0.0078365054647493,0.001744889497489,0.6008040651996067,0.9960289002773954,DERMASON
737,10871,28192,625.4499999999999,233.69546935303467,154.23262963134908,1.515214192428799,0.7512895824493439,28568,189.46020491167457,0.7127831715210357,0.9868384206104732,0.9056294921745754,0.8107140691951729,0.0082894249912398,0.0022088946751615,0.6572573019909955,0.9958855920542176,DERMASON
1064,8714,44459,783.979,295.5516021962363,192.01857566286168,1.539182348249232,0.7601944663780894,44918,237.92216567478656,0.7999820062977958,0.9897813794024668,0.9089933264707126,0.8050105765179182,0.0066477339165576,0.0017221054294868,0.6480420283057111,0.9974548508917797,SIRA
661,8641,44129,777.472,286.73556671644616,196.75648392277452,1.4573119065747675,0.7274177323459794,44588,237.0375241804934,0.7485962442110977,0.9897057504261236,0.917412040391714,0.8266763934970811,0.0064976674458167,0.0018718859621293,0.6833938595653409,0.995918008424656,SIRA
780,7409,70854,1063.8590000000002,442.2777824204682,204.433968797594,2.1634260931379687,0.886760179762778,71368,300.3566458440119,0.6070372940601948,0.9927978926129356,0.7866944622801867,0.6791131225272953,0.0062421004095812,0.0008189907616269,0.4611946331887733,0.9977605034557864,HOROZ
608,5700,44154,819.8040000000001,340.64832243766045,166.25028143753977,2.049008997110432,0.8728208137106152,44617,237.10465802728623,0.8260495397740029,0.9896227895196898,0.8255813076240422,0.6960394119383254,0.0077150048112891,0.001116995155809,0.48447086297145,0.9926851570663564,HOROZ
369,4827,76592,1094.186,429.0375007245993,228.81373472722444,1.8750513435570968,0.8459143768321118,77712,312.2818650039665,0.6695104895104895,0.985587811406218,0.8039165449353473,0.7278661293629467,0.0056015967819693,0.0009698345417616,0.5297891022737979,0.993381768020393,CALI
1179,6380,52995,917.029,386.789932848892,175.04640767938992,2.2096422198924848,0.8917329634304089,53658,259.7601387304063,0.7459881756756757,0.9876439673487644,0.7919150937231777,0.6715793682042064,0.0072986118095837,0.0009158184963832,0.4510188477975611,0.9965902880607536,HOROZ
953,9716,49884,859.689,333.21966935485165,191.36691483748865,1.7412606021151893,0.8186473257320419,50493,252.02039887590223,0.6683727473705366,0.9879389222268432,0.8481807173054446,0.7563190953398407,0.0066798907335989,0.0013482467535591,0.572018573975675,0.9960334065419558,SIRA
992,6145,50824,899.867,366.82019274649207,178.41433889044754,2.0560017486696074,0.8737468804451199,51974,254.3838175309505,0.7387209302325581,0.9778735521606956,0.78871854984368,0.6934836809999555,0.0072174601122794,0.0010296962666462,0.480919615813248,0.9887715710815536,HOROZ
205,4477,71970,1040.987,390.9669662889095,236.0461933790988,1.6563154893203564,0.7971739364848877,73124,302.71281775734184,0.7801287749040692,0.9842185876046168,0.8345853455595764,0.7742669940397183,0.0054323602374449,0.0012042906360434,0.5994893780593012,0.9929435425626478,CALI
212,631,37152,694.797,246.69068502283292,192.21658536090763,1.283399580528622,0.6267995370173306,37406,217.49343798377177,0.7768484442957511,0.9932096455114152,0.9671107102947684,0.8816443067708098,0.0066400378182287,0.0024747079027571,0.7772966836613819,0.9975822377573068,SEKER
1325,13410,39778,736.2860000000001,275.137348131719,184.35157064183068,1.492460016336245,0.7423297785852554,40163,225.04871163922556,0.7862507906388362,0.9904140626945198,0.9220611459399995,0.8179504279131379,0.0069168220657579,0.0019098282019652,0.6690429025232855,0.9985197812295512,DERMASON
7,9599,49068,840.5829999999999,315.3947597958782,199.12555198886653,1.5838989855682233,0.7754952560249431,49755,249.9506310875509,0.7165513011478138,0.9861923424781428,0.8726639098025728,0.7925009002981458,0.0064277076668272,0.0015639934738351,0.6280576769733717,0.994779917436458,SIRA
9,11131,29293,632.1740000000001,236.23224647997856,158.12066826970982,1.4939997981606816,0.7429525094256603,29665,193.12432778893267,0.7573556026681835,0.987459969661217,0.9210865807297168,0.817518906358538,0.0080644606725148,0.0022220115483208,0.6683371622536601,0.998495585510251,DERMASON
637,5886,47791,873.5600000000001,368.7403750466364,165.771130256232,2.224394407377662,0.8932498536523394,48367,246.67669343178363,0.8061229653369317,0.9880910538176856,0.786992335423739,0.668971206097475,0.0077156865319126,0.0009532000111885,0.4475224745875103,0.9954664896482698,HOROZ
1196,5266,85209,1122.182,430.64416217149704,256.052876396837,1.681856373697104,0.8040356487823515,87141,329.3804310631378,0.7516407325076744,0.9778290357007609,0.8502932589059305,0.7648552099307627,0.0050539750750683,0.0010669148886295,0.5850034921582312,0.9838918519213848,CALI
942,1127,39872,721.45,249.1060397290368,204.06493577784056,1.2207194674553552,0.5735236074991641,40228,225.3144627574546,0.7798314068336951,0.991150442477876,0.962643336980128,0.9044921712959616,0.0062476434522731,0.0025793795269993,0.8181060879356834,0.9986780279868316,SEKER
1052,5724,44785,839.911,334.7521645010247,174.6694204554466,1.9164898104554644,0.8530756340095703,46109,238.7928663318154,0.7396733116421953,0.9712854323450952,0.7977667002862705,0.7133422622905383,0.0074746492017645,0.0011938847286883,0.5088571831697832,0.9752196065219596,HOROZ
161,10121,23163,556.583,200.6668913308743,147.55376951180958,1.3599577428268532,0.6777233661056359,23387,171.7324884076993,0.7998549673676577,0.9904220293325352,0.9396038693303612,0.855808784741346,0.008663251363419,0.0028666035797108,0.7324086760404597,0.9960448498947876,DERMASON
1150,10839,28053,619.809,232.08738099724863,155.06697436838633,1.4966912325630863,0.7440351454593496,28323,188.99256320939065,0.7620198837398816,0.990467111534795,0.9176422886778356,0.814316411333157,0.0082731750970394,0.0022440096929192,0.6631112177665114,0.9924727458453688,DERMASON
507,7768,39587,748.8019999999999,271.08773284754665,187.2801870315699,1.4474981958547983,0.7230008426178889,40022,224.50775901387215,0.7013500106300049,0.9891309779621208,0.8872141582572732,0.8281738043090648,0.0068478978666619,0.0019871149674332,0.6858718501437492,0.9927982656706696,SIRA
1226,2512,66441,1008.386,355.990226986924,238.06288015314425,1.4953621780847055,0.7435014576890562,67698,290.85272663626336,0.747603294625979,0.9814322431977311,0.821093112928715,0.8170244703008288,0.0053579902016363,0.0014727259321871,0.6675289850703499,0.9981975970494712,BARBUNYA
1032,8382,42948,778.088,285.0214146280362,193.0020562726656,1.4767791604529297,0.735845637588846,43496,233.8441617130643,0.7894272479964708,0.9874011403347436,0.8914466832605673,0.8204441831791475,0.0066364304421168,0.0018548571593735,0.6731286577124985,0.9940623740134712,SIRA
884,7156,61250,972.39,396.1376013292868,197.38561501937937,2.0069223448243374,0.8670188248852742,61729,279.25959628100287,0.6192623448052735,0.9922402760452947,0.8140198384354242,0.7049560439198757,0.0064675526747638,0.0009852986560873,0.4969630238591616,0.9973661971344217,HOROZ
985,11009,28809,635.9209999999999,239.7660724009233,153.53962989880915,1.5615907929369244,0.7680643835343061,29166,191.52221292653053,0.7111226303317536,0.9877597202221764,0.8952239940832492,0.7987877976592029,0.0083226100316194,0.0020900900417643,0.6380619456892399,0.9963916597117368,DERMASON
1176,2987,75626,1096.341,371.1089149333782,260.32656242915607,1.4255514745421718,0.7126862730168061,77287,310.3063225429695,0.7679949630351776,0.9785086754564156,0.7906598447301313,0.8361597096062109,0.0049071604333612,0.001479677154383,0.6991630599687428,0.9966929310838584,BARBUNYA
898,8292,42547,781.126,292.3764812955531,185.87811124859368,1.5729473434584684,0.7718956969846394,43158,232.74991495132056,0.7177294197031039,0.9858427174567866,0.8762673297011228,0.7960623710907918,0.0068718471642078,0.001702321710297,0.6337152986666937,0.996800795546766,SIRA
658,11126,29281,644.3040000000001,249.1192974664289,150.12365335925082,1.6594273579945342,0.7980301522697122,29644,193.08476664250415,0.8000273224043716,0.9877546889758468,0.886368091618398,0.7750694892214207,0.0085078821579327,0.001893929432112,0.6007327131219541,0.9968722989968526,DERMASON
1072,9721,49907,847.577,327.28090422287335,195.07873017704745,1.6776862548051412,0.8029406344024478,50548,252.07849166300912,0.7899176954732511,0.9873189839360608,0.8729975044498781,0.7702205915788704,0.0065578156215134,0.0014236376510351,0.5932397596921052,0.9952701906393496,SIRA
254,5935,48382,870.4649999999999,354.0441969995883,175.26878375571917,2.020007153658562,0.8688657683766114,49171,248.19725150246256,0.7816533919252953,0.9839539566004352,0.8024002477533027,0.7010346550115921,0.0073176842007273,0.0010902130488718,0.491449587527222,0.9927316824675382,HOROZ
315,6732,56161,936.82,391.143414414779,183.97322167484975,2.126088845180291,0.8824814348287388,56596,267.4068175493502,0.7444656539144728,0.992313944448371,0.804141338675065,0.6836541475444218,0.0069646803727636,0.0009384837661442,0.4673829934546901,0.9936977688109896,HOROZ
383,11777,31658,655.92,243.35169763720273,166.2049189785837,1.464166639186893,0.7304348591683826,31963,200.76906511518595,0.7126809391954256,0.9904577167349748,0.9246802717707886,0.8250160860373349,0.0076868942332807,0.0021967484770559,0.6806515422203632,0.9965872810301648,DERMASON
1018,10409,26010,593.6080000000001,213.9164589504202,155.0789917982761,1.3794032090992625,0.6888002395019406,26346,181.98065984758267,0.7864658925979681,0.987246640856297,0.9275786110058876,0.8507090138854657,0.0082243928854448,0.0026570990825558,0.7237058263059813,0.9982821392503036,DERMASON
795,12408,34244,682.9609999999999,254.4737841008624,171.60173637324291,1.4829324544092513,0.73842140741693,34616,208.80808166809757,0.7644944522581654,0.9892535243817888,0.9225768309069796,0.8205484993508607,0.0074311933214829,0.0020780468976516,0.6732998397869495,0.9984581839686169,DERMASON
772,1827,46173,792.175,286.6587398730906,205.40859089857415,1.395553801421265,0.6975240106027933,46608,242.4650273731382,0.7826595474192728,0.9906668383110196,0.9246038380600564,0.8458316236249492,0.0062083628933162,0.0019601645501081,0.7154311355240179,0.9984226408356754,SEKER
615,1323,41226,738.928,265.78683578917827,197.63499903881635,1.3448368815331972,0.6686418598125331,41595,229.10821345218469,0.7421154953917051,0.9911287414352686,0.9488046752043674,0.8619998532730679,0.0064470682527816,0.0021956888591512,0.7430437470427907,0.9992726356157688,SEKER
30,1271,40834,737.9159999999999,264.2154584122525,196.98768548928416,1.341279063998269,0.6664418611723869,41174,228.0163668900012,0.7493577038831388,0.9917423616845582,0.9423623667443544,0.8629940438012895,0.0064704770145528,0.0022138452234845,0.744758719636502,0.9989292783785968,SEKER
1349,6207,51440,905.432,359.2756954217686,183.5025867922194,1.9578780969915028,0.8597251056634774,52233,255.92077325058384,0.8008344620366479,0.9848180269178488,0.7884953657752448,0.7123242025880651,0.0069843642189301,0.0011092193672259,0.5074057695927229,0.9934386425727092,HOROZ
534,2744,70620,1163.561,391.03948442092394,230.86227173212748,1.693821521754114,0.8071247148961269,72221,299.860261870754,0.6992633079847909,0.9778319325403968,0.6554797279639748,0.7668286038040535,0.0055372342738731,0.0011810434581361,0.5880261076120741,0.9960112764266316,BARBUNYA
916,3157,80305,1140.603,378.82455593537503,270.5711079873295,1.400092414719737,0.6999023284472695,81847,319.7616325326684,0.751391812865497,0.9811599692108446,0.7756814959936813,0.8440889787176774,0.004717322158463,0.0014771623098195,0.7124862039926517,0.9975465298025712,BARBUNYA
535,5739,45149,855.291,358.1055863509357,165.27411508803743,2.166737278612454,0.8871280248047155,47022,239.7613234140316,0.7999468462083629,0.960167581132236,0.7755864185664318,0.6695269008707132,0.0079316393796304,0.000983138826556,0.4482662709895419,0.971275240097633,HOROZ
370,6619,55039,938.168,384.2763260184784,183.7589374626237,2.09119801912568,0.8782538025657326,55850,264.7221775799652,0.5880235042735042,0.9854789615040288,0.7858129247651382,0.688884949855682,0.0069818914954573,0.0009699283311747,0.4745624741376655,0.9924041058680678,HOROZ
236,3714,183924,1623.448,631.1129489644076,373.1654798268266,1.6912415083444632,0.806465162943335,185666,483.9207683349311,0.7609756097560976,0.9906175605657472,0.876943276104441,0.7667736324044627,0.0034313789878667,0.0007316731708547,0.5879418033507341,0.9943515823176596,BOMBAY
1281,10495,26564,605.9839999999999,220.3652255671734,154.06486002977942,1.430340608004828,0.7149904938335202,26874,183.9084969933278,0.7035330261136713,0.9884646870581232,0.9090358700963872,0.8345622432939964,0.0082956341502474,0.0024823572564177,0.696494137931908,0.9962238487213236,DERMASON
196,95,33078,659.4559999999999,235.560077511721,178.9312327601165,1.3164838462132755,0.6503915309408315,33333,205.22236150271175,0.7877214707563346,0.992349923499235,0.9558229606771168,0.8712102817698397,0.0071213518807582,0.0025306621944067,0.7590073550614836,0.9992209220955074,SEKER
708,5460,95892,1194.897,470.86807446591905,261.5597391420107,1.800231472972478,0.8315271430855696,96906,349.4187837305605,0.7448732289336316,0.9895362516252864,0.8439783366155974,0.7420736352255096,0.0049103999756592,0.0009185115880082,0.5506732800968028,0.9913393701552532,CALI
961,7454,34663,691.502,252.52516057586496,175.3797060794673,1.4398767464089708,0.719488949340706,35079,210.08165636046127,0.7779648083310889,0.9881410530516832,0.9109386522232864,0.8319236621071167,0.0072851501767263,0.0021525447025181,0.6920969795737162,0.9965343471480784,SIRA
803,9735,50074,841.114,312.14992736214435,205.13836464744185,1.5216555318582967,0.7537345782509641,50768,252.4998949763515,0.6931616832779623,0.986329971635676,0.889431334794498,0.8089058264729654,0.0062337725638483,0.0016463515253571,0.6543286361019113,0.9956627887777676,SIRA
527,6028,49498,876.898,362.7377272594952,174.9620049887751,2.0732371424456812,0.8759854710497084,50137,251.04344441809485,0.6838251547303271,0.9872549215150488,0.8089084203577508,0.6920797743172259,0.0073283309883125,0.0010370733365039,0.4789744140189824,0.9930275454253098,HOROZ
91,8187,42079,783.081,292.22488381380464,184.8763207213791,1.5806506894639414,0.7744371528983773,42926,231.46629733702252,0.6972724862464373,0.9802683688207612,0.8623069786491191,0.7920827765116152,0.0069446727301933,0.0016862184094247,0.6273951248463492,0.9916925366546976,SIRA
308,6556,54471,916.607,366.7701693206654,190.49479824955827,1.9253552994144072,0.8545405660578417,55292,263.3526746423302,0.6288646701609365,0.9851515589958764,0.8147209296216286,0.7180318811917396,0.006733310740039,0.0011040362441587,0.5155697824077484,0.9926550127766914,HOROZ
659,152,33864,662.8979999999999,221.2164258314313,195.06351782969685,1.1340738047417336,0.4716668624373032,34167,207.6462952785615,0.7716004374772147,0.9911317938361576,0.9683998244245622,0.938656767905606,0.00653249544742,0.0031281397131877,0.8810765279349986,0.99920581030388,SEKER
363,3372,137748,1389.6339999999998,499.3705440885303,353.30131422707024,1.4134409468049132,0.706720050844063,138869,418.7913571316619,0.809463366476271,0.9919276440386264,0.8963844275855574,0.8386384861687336,0.0036252471476067,0.0011061564030226,0.7033145104833852,0.9940935275992702,BOMBAY
474,2665,69221,1021.744,378.5480822103894,233.5553793448904,1.6208065225138266,0.7869813496944965,70135,296.8752507807154,0.820542911332385,0.986967990304413,0.8332273961021515,0.7842471398804185,0.0054686884357404,0.0012760706447162,0.6150435764106169,0.996866640276559,BARBUNYA
1211,941,38837,715.528,253.2922344855801,195.38221642306416,1.2963934953891734,0.6363860410292246,39154,222.37087084166288,0.787960558350917,0.99190376462175,0.953240032173516,0.8779221806514658,0.0065219310061431,0.0023899017611401,0.7707473552798249,0.9991918579731732,SEKER
923,4782,76081,1055.587,411.25164363968344,236.76300474070803,1.7369759438982766,0.8176516968825397,76772,311.23839384464753,0.8148683674999464,0.9909993226697232,0.8580211835010984,0.7568076593934245,0.0054054447712265,0.0010938386686484,0.5727578333165535,0.9948665781501522,CALI
393,6146,50832,887.371,366.1885654755315,178.01813340291758,2.0570295760079573,0.8738821203658809,51485,254.4038375063902,0.8044310808672258,0.9873166941827716,0.8112161692261133,0.694734520658836,0.0072038984394777,0.0010351966561959,0.4826560541950626,0.9928377785185436,HOROZ
244,12457,34445,691.289,265.11409910210705,165.75724100915494,1.5994118717713486,0.7804406893529039,34834,209.41999932767328,0.7374855478953454,0.9888327496124476,0.9057675560088356,0.7899240366202345,0.0076967368007579,0.0018485351582578,0.6239799836304055,0.9980009935661625,DERMASON
1043,10737,27628,616.948,231.23665411858832,152.79423608398633,1.513385976101118,0.7505884704743121,28090,187.55549083389448,0.7258301807482135,0.9835528657885368,0.9121414465861354,0.8110975811720048,0.0083696486940273,0.0022344951542173,0.6578792861830768,0.9956252856768826,DERMASON
756,2087,52184,888.581,332.9882035305494,200.1934012294018,1.6633325648380286,0.799096573926452,53114,257.7648781398655,0.6781546458739441,0.9824904921489626,0.8305259067933852,0.7740961253488289,0.0063810402332237,0.0014133535700413,0.5992248112800699,0.9967101422610624,BARBUNYA
1174,3112,78989,1077.94,382.098333579556,263.82830503517164,1.4482840782705917,0.723358859568273,80060,317.130759150048,0.7843992055610725,0.9866225331001748,0.8542545562555697,0.8299715839614327,0.0048373613234698,0.0014159280481776,0.6888528301834497,0.9976545862263256,BARBUNYA
400,13146,37951,720.3580000000001,266.81877337360885,181.3799543493641,1.4710488506336106,0.7334095229606189,38373,219.81973060270127,0.7825755232498196,0.98900268417898,0.9190440351392556,0.8238540632780067,0.0070306124574743,0.0019979015052035,0.6787355175796819,0.9984531030197996,DERMASON
568,8533,43622,781.191,288.5670177767778,193.67208041690645,1.4899773738971391,0.7413205508058186,44169,235.67192327563603,0.7891813658977838,0.9876157486019608,0.8982577544388245,0.8166973658020094,0.0066151716513864,0.0018153714444002,0.666994587307941,0.993806843600692,SIRA
349,3170,80641,1131.4299999999998,373.9364916259841,275.7130154924611,1.35625259097066,0.6755373369544184,82437,320.42988332393134,0.7338338338338338,0.978213666193578,0.7916083905989527,0.8569099044883516,0.0046370517680334,0.0015422769130682,0.7342945844102361,0.9958889326421064,BARBUNYA
667,5676,43743,829.88,345.6438071034569,162.24038195793648,2.1304425133384535,0.8829930545262473,44261,235.9985538204635,0.6969219003919319,0.9882966946069904,0.7981560908459312,0.6827796389530719,0.007901694147714,0.0010593079327673,0.4661880353688873,0.993186809759608,HOROZ
70,12182,33262,670.1659999999999,253.23024417632553,167.52528618844053,1.5115941595317135,0.7498982082440183,33519,205.7923558759678,0.8063515151515152,0.992332706822996,0.9306651293785422,0.8126689469709373,0.0076131995723746,0.0020483380754984,0.6604308173708522,0.998303366312536,DERMASON
1048,5002,79535,1111.194,418.07326595058527,247.10228616592065,1.691903674536882,0.8066347777799504,81919,318.22493175505775,0.7198779913833677,0.9708980822519806,0.809446918333659,0.7611702485484225,0.0052564690507397,0.0010884314799328,0.5793801472752674,0.9802554001287448,CALI
492,11468,30523,651.045,246.5474852789752,157.90024337073294,1.5614129529877163,0.7680035670420087,30863,197.13723804484877,0.7852989605845425,0.9889835725626154,0.9049301643254112,0.799591355887417,0.0080774329285776,0.0020366925982758,0.6393463364098779,0.9982836511156256,DERMASON
1091,389,35690,699.055,235.79525203059077,192.90219302835956,1.2223565130538732,0.5750874651850387,36122,213.1711034629177,0.7547688533604027,0.9880405293173136,0.91776970807954,0.9040517212588406,0.0066067596534208,0.0027223338309545,0.8173095147110725,0.9990436084879798,SEKER
249,11963,32364,664.4979999999999,239.81912138086304,172.77639160338276,1.3880317742216794,0.6935124905572347,32722,202.9953807991916,0.704576130970523,0.9890593484505836,0.921053167079134,0.8464520244689302,0.0074100581319015,0.0023464471123778,0.7164810297275502,0.9944984348889072,DERMASON
564,13115,37807,728.09,272.090141569877,177.37564977456137,1.5339768559872489,0.7583046720024913,38253,219.40229594925003,0.7793972128308733,0.9883407837293808,0.8962144642373098,0.8063588584406837,0.0071968191490961,0.0018768682924379,0.6502146085857625,0.9974141609953676,DERMASON
600,11770,31644,662.4739999999999,245.63911179796705,164.84836715860538,1.4900912640622672,0.741366989261374,32069,200.72466752643905,0.7914165666266506,0.986747326078144,0.9060737807903716,0.8171527166713207,0.0077625809568312,0.0021350046280135,0.6677385623633196,0.99499139845508,DERMASON
